SessionID;Date;CustomerID;CampaignID;Source;Medium;PageViews;EngagedSessions;Conversion
SID-02817;01.08.2024;CUST-2266;(not set);youtube;video;3;1;0
SID-02818;03.12.2024;CUST-2135;(not set);youtube;video;7;1;1
SID-02819;15.07.2025;CUST-1677;CMP-13;google;cpc;3;0;0
SID-02820;11.06.2024;CUST-1582;CMP-05;instagram;social;3;1;0
SID-02821;19.02.2023;CUST-2268;(not set);facebook;social;4;1;0
SID-02822;09.03.2023;CUST-2283;(not set);newsletter;email;7;0;0
SID-02823;23.05.2025;CUST-1297;(not set);facebook;social;5;0;0
SID-02824;17.04.2025;CUST-2276;(not set);google;cpc;2;1;0
SID-02825;11.08.2024;CUST-1522;(not set);newsletter;email;3;0;0
SID-02826;08.06.2025;CUST-2055;CMP-08;instagram;social;3;1;0
SID-02827;10.01.2024;CUST-1696;CMP-02;youtube;video;3;0;0
SID-02828;31.05.2025;CUST-1038;CMP-04;bing;cpc;9;1;1
SID-02829;17.09.2025;CUST-1179;CMP-01;google;cpc;5;1;0
SID-02830;27.03.2023;CUST-1365;(not set);(direct);none;5;0;0
SID-02831;21.08.2024;CUST-1177;(not set);facebook;social;2;1;0
SID-02832;09.04.2024;CUST-2411;CMP-06;youtube;video;1;1;1
SID-02833;02.12.2024;CUST-1977;(not set);instagram;social;9;1;0
SID-02834;16.01.2025;CUST-2011;(not set);instagram;social;5;1;0
SID-02835;24.02.2023;CUST-1120;CMP-09;facebook;social;2;1;0
SID-02836;21.10.2024;CUST-1593;(not set);instagram;social;7;1;0
SID-02837;28.02.2023;CUST-2465;(not set);google;cpc;3;0;0
SID-02838;27.06.2025;CUST-2388;(not set);newsletter;email;9;1;0
SID-02839;16.02.2023;CUST-2050;CMP-03;bing;cpc;7;1;0
SID-02840;24.05.2024;CUST-2382;(not set);facebook;social;7;1;0
SID-02841;26.01.2025;CUST-1082;CMP-04;google;cpc;7;1;0
SID-02842;07.07.2025;CUST-2207;CMP-05;youtube;video;7;1;0
SID-02843;28.07.2025;CUST-2395;(not set);newsletter;email;5;0;0
SID-02844;08.02.2024;CUST-1887;(not set);facebook;social;4;1;0
SID-02845;30.06.2023;CUST-1288;(not set);google;cpc;9;1;0
SID-02846;12.06.2024;CUST-2270;CMP-10;bing;cpc;3;1;1
SID-02847;07.11.2024;CUST-1942;(not set);youtube;video;2;1;0
SID-02848;23.03.2024;CUST-1170;CMP-01;bing;cpc;2;0;0
SID-02849;05.07.2024;CUST-1303;(not set);google;cpc;1;1;0
SID-02850;05.06.2025;CUST-2301;(not set);bing;cpc;1;1;0
SID-02851;25.03.2024;CUST-1690;(not set);(direct);none;3;1;0
SID-02852;22.02.2023;CUST-1745;(not set);instagram;social;2;1;0
SID-02853;06.03.2023;CUST-1656;CMP-13;instagram;social;5;0;0
SID-02854;02.05.2024;CUST-1552;(not set);newsletter;email;2;1;0
SID-02855;10.11.2024;CUST-2309;CMP-11;google;cpc;1;1;0
SID-02856;11.12.2024;CUST-1222;CMP-06;(direct);none;3;0;0
SID-02857;03.07.2024;CUST-2292;(not set);newsletter;email;4;0;0
SID-02858;30.08.2025;CUST-1727;(not set);facebook;social;3;1;0
SID-02859;16.08.2023;CUST-2402;(not set);(direct);none;3;1;0
SID-02860;25.08.2023;CUST-2013;(not set);(direct);none;7;1;0
SID-02861;14.06.2024;CUST-1607;(not set);newsletter;email;2;0;0
SID-02862;16.01.2025;CUST-1319;(not set);facebook;social;5;1;0
SID-02863;16.11.2024;CUST-1970;CMP-04;(direct);none;1;1;0
SID-02864;07.05.2023;CUST-2462;(not set);youtube;video;1;1;0
SID-02865;10.03.2023;CUST-2490;(not set);google;cpc;5;1;0
SID-02866;10.02.2025;CUST-1807;(not set);newsletter;email;2;1;0
SID-02867;07.08.2025;CUST-2008;(not set);google;cpc;2;0;0
SID-02868;25.10.2024;CUST-2370;(not set);facebook;social;2;1;0
SID-02869;18.08.2023;CUST-2285;CMP-04;facebook;social;5;1;1
SID-02870;07.05.2023;CUST-2228;CMP-04;(direct);none;4;0;0
SID-02871;14.10.2023;CUST-1301;(not set);facebook;social;9;0;0
SID-02872;12.09.2024;CUST-1713;(not set);(direct);none;3;0;0
SID-02873;16.03.2025;CUST-1428;CMP-02;google;cpc;4;1;1
SID-02874;20.10.2023;CUST-1840;(not set);(direct);none;2;1;0
SID-02875;23.05.2025;CUST-2271;(not set);instagram;social;9;1;0
SID-02876;10.07.2025;CUST-2147;(not set);facebook;social;3;1;0
SID-02877;24.04.2023;CUST-1463;CMP-13;(direct);none;2;1;0
SID-02878;16.05.2023;CUST-1471;(not set);newsletter;email;4;1;1
SID-02879;22.12.2023;CUST-1037;(not set);bing;cpc;3;1;0
SID-02880;21.09.2025;CUST-1675;(not set);(direct);none;4;0;0
SID-02881;12.05.2023;CUST-1542;(not set);facebook;social;3;0;0
SID-02882;23.03.2023;CUST-2286;(not set);youtube;video;2;1;0
SID-02883;26.05.2024;CUST-1357;(not set);(direct);none;3;1;0
SID-02884;17.02.2024;CUST-2154;(not set);newsletter;email;3;1;0
SID-02885;14.09.2024;CUST-1743;CMP-08;google;cpc;2;0;0
SID-02886;06.10.2023;CUST-1287;CMP-13;youtube;video;3;0;0
SID-02887;07.07.2023;CUST-2113;(not set);bing;cpc;9;1;0
SID-02888;04.03.2025;CUST-1945;CMP-07;google;cpc;9;1;0
SID-02889;15.06.2024;CUST-2153;CMP-05;youtube;video;2;1;0
SID-02890;01.05.2023;CUST-1877;(not set);newsletter;email;2;1;0
SID-02891;03.11.2024;CUST-1543;(not set);youtube;video;7;1;0
SID-02892;25.10.2023;CUST-2242;(not set);google;cpc;3;1;0
SID-02893;25.01.2024;CUST-2214;(not set);facebook;social;2;0;0
SID-02894;14.09.2023;CUST-2240;(not set);bing;cpc;3;1;0
SID-02895;23.12.2023;CUST-1923;CMP-01;newsletter;email;3;1;0
SID-02896;08.04.2025;CUST-1209;(not set);google;cpc;7;1;0
SID-02897;14.10.2024;CUST-2348;CMP-03;google;cpc;5;1;1
SID-02898;13.03.2025;CUST-2022;(not set);facebook;social;3;1;1
SID-02899;08.09.2025;CUST-2450;(not set);instagram;social;2;1;0
SID-02900;25.07.2024;CUST-1430;(not set);newsletter;email;3;1;1
SID-02901;27.05.2023;CUST-1917;(not set);google;cpc;4;1;0
SID-02902;23.07.2023;CUST-1980;(not set);facebook;social;4;0;0
SID-02903;05.06.2023;CUST-1620;CMP-12;google;cpc;2;1;0
SID-02904;13.01.2025;CUST-1357;(not set);(direct);none;3;1;0
SID-02905;23.06.2025;CUST-2208;CMP-06;bing;cpc;1;1;0
SID-02906;13.09.2023;CUST-1530;(not set);(direct);none;4;1;0
SID-02907;24.06.2024;CUST-2098;(not set);(direct);none;3;1;0
SID-02908;03.11.2024;CUST-2386;CMP-13;facebook;social;9;1;0
SID-02909;24.02.2025;CUST-1146;(not set);google;cpc;3;1;0
SID-02910;24.10.2023;CUST-1177;CMP-03;google;cpc;5;0;0
SID-02911;07.06.2023;CUST-1244;(not set);facebook;social;3;1;0
SID-02912;19.03.2024;CUST-2203;(not set);newsletter;email;2;1;0
SID-02913;28.03.2023;CUST-1525;(not set);instagram;social;2;0;0
SID-02914;31.12.2024;CUST-1277;CMP-07;(direct);none;1;1;0
SID-02915;24.01.2024;CUST-2040;(not set);youtube;video;1;1;0
SID-02916;22.01.2025;CUST-2270;(not set);youtube;video;2;1;1
SID-02917;06.02.2024;CUST-1158;(not set);newsletter;email;2;1;0
SID-02918;15.07.2025;CUST-1419;(not set);google;cpc;3;1;0
SID-02919;05.02.2025;CUST-1558;(not set);google;cpc;2;0;0
SID-02920;24.07.2023;CUST-1459;CMP-11;facebook;social;2;1;0
SID-02921;27.08.2023;CUST-1837;(not set);youtube;video;4;0;0
SID-02922;26.12.2023;CUST-1584;CMP-01;instagram;social;7;0;0
SID-02923;28.05.2024;CUST-1851;(not set);newsletter;email;2;1;0
SID-02924;05.09.2024;CUST-2489;CMP-03;youtube;video;3;0;0
SID-02925;13.09.2025;CUST-1563;CMP-01;(direct);none;2;1;0
SID-02926;15.03.2023;CUST-2060;(not set);instagram;social;3;0;0
SID-02927;22.09.2023;CUST-2230;(not set);bing;cpc;1;1;1
SID-02928;22.06.2023;CUST-1671;(not set);newsletter;email;9;1;0
SID-02929;07.09.2024;CUST-2177;(not set);google;cpc;5;0;0
SID-02930;30.12.2024;CUST-1858;(not set);youtube;video;2;0;0
SID-02931;28.05.2024;CUST-1972;CMP-10;bing;cpc;3;1;0
SID-02932;19.01.2024;CUST-1381;(not set);google;cpc;2;0;0
SID-02933;01.08.2025;CUST-1755;(not set);newsletter;email;7;1;0
SID-02934;30.07.2024;CUST-1686;(not set);google;cpc;4;1;0
SID-02935;14.09.2025;CUST-1490;CMP-09;facebook;social;3;1;0
SID-02936;27.07.2025;CUST-2169;(not set);newsletter;email;1;0;0
SID-02937;30.07.2023;CUST-2490;(not set);bing;cpc;2;1;0
SID-02938;08.09.2025;CUST-2429;CMP-07;bing;cpc;9;1;0
SID-02939;06.02.2024;CUST-1097;CMP-06;youtube;video;1;0;0
SID-02940;24.01.2024;CUST-1794;CMP-06;(direct);none;2;1;0
SID-02941;22.03.2024;CUST-1886;CMP-02;google;cpc;9;1;0
SID-02942;09.01.2025;CUST-1909;CMP-04;(direct);none;7;0;0
SID-02943;29.04.2024;CUST-1968;(not set);facebook;social;2;1;0
SID-02944;03.03.2023;CUST-1821;(not set);youtube;video;2;0;0
SID-02945;06.11.2023;CUST-1821;CMP-07;(direct);none;7;1;0
SID-02946;31.05.2024;CUST-1264;CMP-08;facebook;social;1;0;0
SID-02947;04.01.2024;CUST-2432;(not set);newsletter;email;2;0;0
SID-02948;02.04.2023;CUST-1950;(not set);bing;cpc;2;0;0
SID-02949;12.11.2023;CUST-1675;(not set);google;cpc;2;0;0
SID-02950;12.02.2025;CUST-2023;(not set);youtube;video;9;1;0
SID-02951;20.07.2023;CUST-2129;(not set);google;cpc;5;1;0
SID-02952;25.03.2025;CUST-1693;CMP-06;bing;cpc;7;0;0
SID-02953;21.06.2023;CUST-2427;(not set);newsletter;email;5;0;0
SID-02954;27.08.2025;CUST-1733;(not set);newsletter;email;3;0;0
SID-02955;24.06.2025;CUST-1068;(not set);instagram;social;3;0;0
SID-02956;16.09.2024;CUST-1481;(not set);facebook;social;3;1;0
SID-02957;09.08.2023;CUST-1515;CMP-08;(direct);none;3;1;0
SID-02958;22.07.2025;CUST-1418;(not set);bing;cpc;9;1;0
SID-02959;13.07.2023;CUST-2284;(not set);google;cpc;4;0;0
SID-02960;08.11.2023;CUST-1161;CMP-07;facebook;social;4;0;0
SID-02961;14.06.2025;CUST-1705;(not set);newsletter;email;3;1;1
SID-02962;23.06.2025;CUST-1615;CMP-14;newsletter;email;2;1;1
SID-02963;19.11.2024;CUST-1086;CMP-04;youtube;video;3;1;0
SID-02964;27.09.2024;CUST-1426;CMP-10;newsletter;email;3;1;1
SID-02965;15.09.2023;CUST-1761;CMP-04;bing;cpc;9;0;0
SID-02966;09.07.2023;CUST-2248;CMP-07;(direct);none;3;0;0
SID-02967;21.03.2024;CUST-2406;(not set);youtube;video;3;1;0
SID-02968;01.06.2024;CUST-1753;(not set);(direct);none;3;1;0
SID-02969;17.09.2025;CUST-1097;CMP-14;youtube;video;1;0;0
SID-02970;27.12.2023;CUST-1422;(not set);newsletter;email;3;1;0
SID-02971;07.05.2024;CUST-2487;(not set);(direct);none;3;1;0
SID-02972;18.02.2024;CUST-1324;CMP-02;newsletter;email;3;1;0
SID-02973;24.09.2025;CUST-2171;CMP-03;youtube;video;2;0;0
SID-02974;07.03.2023;CUST-1605;(not set);facebook;social;2;1;0
SID-02975;01.10.2023;CUST-1212;(not set);google;cpc;2;1;0
SID-02976;19.07.2024;CUST-2419;CMP-12;instagram;social;3;0;0
SID-02977;21.04.2025;CUST-1978;(not set);youtube;video;2;1;0
SID-02978;21.11.2024;CUST-2088;(not set);bing;cpc;2;1;0
SID-02979;11.05.2024;CUST-2143;(not set);youtube;video;5;1;0
SID-02980;15.07.2024;CUST-1499;(not set);instagram;social;3;1;1
SID-02981;04.10.2023;CUST-1348;CMP-06;(direct);none;7;1;0
SID-02982;10.07.2025;CUST-1008;(not set);google;cpc;1;0;0
SID-02983;03.02.2025;CUST-2094;(not set);google;cpc;2;1;0
SID-02984;14.05.2025;CUST-1478;(not set);google;cpc;1;0;0
SID-02985;02.08.2025;CUST-2278;CMP-01;newsletter;email;3;1;0
SID-02986;27.12.2023;CUST-1367;(not set);newsletter;email;1;1;0
SID-02987;11.07.2023;CUST-1526;CMP-03;newsletter;email;9;1;0
SID-02988;22.11.2023;CUST-1568;(not set);instagram;social;3;1;0
SID-02989;31.01.2024;CUST-1514;CMP-07;newsletter;email;9;1;1
SID-02990;02.12.2023;CUST-1575;(not set);newsletter;email;4;0;0
SID-02991;29.07.2024;CUST-1324;(not set);bing;cpc;7;0;0
SID-02992;20.03.2024;CUST-2298;(not set);google;cpc;3;1;1
SID-02993;19.11.2024;CUST-1174;(not set);(direct);none;9;0;0
SID-02994;28.03.2025;CUST-1061;CMP-06;newsletter;email;3;1;1
SID-02995;21.10.2024;CUST-1481;(not set);(direct);none;3;0;0
SID-02996;13.04.2023;CUST-1594;(not set);facebook;social;5;0;0
SID-02997;30.09.2024;CUST-2039;CMP-03;bing;cpc;3;1;0
SID-02998;29.07.2024;CUST-1130;(not set);(direct);none;5;0;0
SID-02999;13.05.2023;CUST-2120;(not set);newsletter;email;2;1;0
SID-03000;08.08.2023;CUST-1430;(not set);google;cpc;4;0;0
SID-03001;29.11.2023;CUST-2340;(not set);facebook;social;5;0;0
SID-03002;25.03.2024;CUST-1191;CMP-14;facebook;social;1;1;1
SID-03003;29.05.2023;CUST-1006;(not set);facebook;social;3;1;0
SID-03004;06.07.2024;CUST-2431;CMP-10;youtube;video;7;1;0
SID-03005;02.12.2023;CUST-1201;(not set);instagram;social;3;1;0
SID-03006;29.04.2024;CUST-1678;(not set);newsletter;email;3;1;0
SID-03007;25.02.2025;CUST-1731;(not set);newsletter;email;1;1;1
SID-03008;01.06.2025;CUST-2337;CMP-07;google;cpc;9;1;1
SID-03009;08.09.2025;CUST-1307;CMP-07;google;cpc;9;0;0
SID-03010;09.05.2025;CUST-1853;(not set);newsletter;email;3;0;0
SID-03011;19.02.2023;CUST-1422;CMP-09;(direct);none;2;0;0
SID-03012;07.06.2024;CUST-1358;CMP-14;instagram;social;5;1;0
SID-03013;06.03.2024;CUST-2210;(not set);instagram;social;5;0;0
SID-03014;05.11.2024;CUST-1190;CMP-12;(direct);none;3;0;0
SID-03015;15.12.2023;CUST-1829;(not set);facebook;social;2;1;0
SID-03016;22.10.2024;CUST-1367;(not set);instagram;social;2;1;1
SID-03017;20.09.2023;CUST-1787;(not set);newsletter;email;7;1;0
SID-03018;04.05.2025;CUST-2442;(not set);newsletter;email;5;1;0
SID-03019;21.11.2023;CUST-2077;(not set);youtube;video;1;0;0
SID-03020;04.08.2024;CUST-2425;CMP-04;youtube;video;3;1;0
SID-03021;24.01.2025;CUST-1607;CMP-01;instagram;social;3;1;1
SID-03022;10.07.2024;CUST-1904;CMP-05;youtube;video;1;1;0
SID-03023;02.04.2023;CUST-1359;(not set);facebook;social;3;1;1
SID-03024;02.08.2023;CUST-2371;(not set);bing;cpc;3;1;0
SID-03025;19.09.2025;CUST-2023;(not set);newsletter;email;3;0;0
SID-03026;16.10.2023;CUST-1701;(not set);instagram;social;2;1;1
SID-03027;06.06.2024;CUST-1242;(not set);newsletter;email;4;1;0
SID-03028;20.02.2024;CUST-2258;CMP-12;youtube;video;2;0;0
SID-03029;15.06.2025;CUST-2199;CMP-01;facebook;social;5;0;0
SID-03030;02.09.2023;CUST-1175;(not set);instagram;social;4;1;0
SID-03031;14.07.2023;CUST-1568;CMP-06;youtube;video;3;1;1
SID-03032;01.12.2024;CUST-2495;(not set);(direct);none;3;1;0
SID-03033;24.05.2024;CUST-2111;CMP-01;youtube;video;2;1;0
SID-03034;06.04.2024;CUST-1829;(not set);newsletter;email;4;0;0
SID-03035;22.09.2025;CUST-1093;(not set);facebook;social;1;1;1
SID-03036;15.03.2023;CUST-1383;(not set);newsletter;email;3;1;0
SID-03037;07.05.2023;CUST-2208;(not set);youtube;video;9;0;0
SID-03038;23.04.2023;CUST-2207;CMP-08;youtube;video;9;1;0
SID-03039;19.05.2025;CUST-1641;(not set);bing;cpc;9;0;0
SID-03040;01.07.2025;CUST-1460;(not set);newsletter;email;3;1;1
SID-03041;02.11.2024;CUST-1940;(not set);google;cpc;2;1;0
SID-03042;31.03.2023;CUST-1566;(not set);instagram;social;3;0;0
SID-03043;03.08.2025;CUST-1791;(not set);google;cpc;5;1;0
SID-03044;04.08.2024;CUST-2061;(not set);google;cpc;3;0;0
SID-03045;20.09.2025;CUST-1316;CMP-02;facebook;social;1;0;0
SID-03046;31.03.2024;CUST-1402;CMP-04;google;cpc;2;1;0
SID-03047;08.06.2024;CUST-1109;CMP-02;google;cpc;3;1;1
SID-03048;04.07.2025;CUST-1027;CMP-12;google;cpc;1;1;0
SID-03049;27.04.2025;CUST-1505;CMP-11;(direct);none;4;0;0
SID-03050;23.01.2025;CUST-1613;CMP-09;newsletter;email;3;1;0
SID-03051;16.04.2023;CUST-2382;CMP-08;(direct);none;2;1;1
SID-03052;13.04.2023;CUST-1338;(not set);newsletter;email;4;1;0
SID-03053;08.05.2025;CUST-1207;CMP-02;bing;cpc;3;1;0
SID-03054;14.06.2023;CUST-1969;(not set);youtube;video;2;1;0
SID-03055;11.10.2023;CUST-2423;CMP-06;google;cpc;3;1;0
SID-03056;16.04.2023;CUST-1778;CMP-04;bing;cpc;9;1;0
SID-03057;21.10.2023;CUST-1465;CMP-03;instagram;social;9;1;0
SID-03058;07.06.2023;CUST-1658;CMP-03;(direct);none;5;1;0
SID-03059;28.07.2023;CUST-1734;CMP-13;facebook;social;3;1;1
SID-03060;14.04.2024;CUST-2258;(not set);instagram;social;4;0;0
SID-03061;13.05.2024;CUST-1899;CMP-13;google;cpc;3;0;0
SID-03062;13.03.2025;CUST-1700;(not set);instagram;social;4;0;0
SID-03063;03.04.2024;CUST-2299;CMP-06;facebook;social;3;1;1
SID-03064;16.06.2024;CUST-1336;(not set);google;cpc;9;1;0
SID-03065;06.07.2025;CUST-1291;(not set);bing;cpc;2;1;0
SID-03066;22.04.2024;CUST-1871;(not set);facebook;social;5;0;0
SID-03067;10.08.2024;CUST-1303;(not set);newsletter;email;4;1;0
SID-03068;07.04.2025;CUST-2298;CMP-13;google;cpc;5;1;1
SID-03069;12.02.2024;CUST-1072;(not set);(direct);none;2;1;0
SID-03070;18.08.2025;CUST-1547;(not set);google;cpc;7;0;0
SID-03071;09.03.2023;CUST-1132;(not set);facebook;social;3;0;0
SID-03072;09.01.2024;CUST-2172;(not set);bing;cpc;2;1;0
SID-03073;31.03.2024;CUST-2334;(not set);youtube;video;2;1;0
SID-03074;13.10.2023;CUST-1496;(not set);newsletter;email;5;1;0
SID-03075;02.10.2023;CUST-1562;(not set);newsletter;email;3;1;1
SID-03076;22.04.2023;CUST-1591;CMP-13;(direct);none;2;1;1
SID-03077;10.02.2025;CUST-1773;CMP-04;bing;cpc;2;1;1
SID-03078;06.07.2024;CUST-2245;CMP-11;(direct);none;2;0;0
SID-03079;18.04.2023;CUST-1464;(not set);(direct);none;3;1;0
SID-03080;17.05.2024;CUST-1574;(not set);(direct);none;9;0;0
SID-03081;30.12.2024;CUST-1226;(not set);newsletter;email;4;1;0
SID-03082;10.10.2024;CUST-2475;CMP-01;newsletter;email;2;1;0
SID-03083;30.03.2023;CUST-1925;CMP-14;google;cpc;9;1;0
SID-03084;09.05.2025;CUST-1070;CMP-03;instagram;social;3;1;1
SID-03085;29.04.2025;CUST-2321;CMP-02;bing;cpc;2;1;0
SID-03086;29.09.2025;CUST-1995;(not set);bing;cpc;7;1;1
SID-03087;08.04.2023;CUST-2348;(not set);youtube;video;3;0;0
SID-03088;22.03.2024;CUST-1475;(not set);google;cpc;7;1;0
SID-03089;23.05.2023;CUST-2132;(not set);facebook;social;4;0;0
SID-03090;29.01.2024;CUST-1020;CMP-05;instagram;social;3;1;0
SID-03091;05.10.2023;CUST-1581;CMP-02;instagram;social;2;1;0
SID-03092;03.08.2024;CUST-1595;(not set);newsletter;email;4;0;0
SID-03093;13.04.2024;CUST-2122;(not set);google;cpc;1;1;0
SID-03094;21.01.2025;CUST-1330;(not set);facebook;social;3;1;0
SID-03095;22.07.2023;CUST-1647;CMP-13;instagram;social;9;1;0
SID-03096;15.03.2025;CUST-1808;(not set);(direct);none;3;1;0
SID-03097;29.06.2024;CUST-2090;(not set);bing;cpc;4;1;0
SID-03098;29.06.2025;CUST-2097;CMP-12;google;cpc;9;1;0
SID-03099;10.09.2025;CUST-1505;(not set);google;cpc;3;0;0
SID-03100;07.07.2023;CUST-1226;CMP-02;facebook;social;1;0;0
SID-03101;08.06.2024;CUST-1573;CMP-10;(direct);none;2;1;1
SID-03102;30.12.2023;CUST-1545;(not set);google;cpc;3;1;0
SID-03103;15.09.2024;CUST-1135;(not set);bing;cpc;9;1;1
SID-03104;05.06.2025;CUST-1329;(not set);instagram;social;5;0;0
SID-03105;07.01.2025;CUST-2153;(not set);google;cpc;3;1;1
SID-03106;09.12.2024;CUST-1236;(not set);youtube;video;2;0;0
SID-03107;23.02.2025;CUST-1127;(not set);instagram;social;9;0;0
SID-03108;17.01.2024;CUST-1495;(not set);google;cpc;1;1;0
SID-03109;05.03.2023;CUST-1209;CMP-11;google;cpc;1;1;0
SID-03110;05.06.2023;CUST-1397;CMP-01;google;cpc;9;1;0
SID-03111;25.07.2024;CUST-1087;CMP-07;instagram;social;4;1;0
SID-03112;07.09.2024;CUST-1195;CMP-09;bing;cpc;4;1;0
SID-03113;25.02.2025;CUST-1467;CMP-14;bing;cpc;5;0;0
SID-03114;28.09.2024;CUST-1886;(not set);facebook;social;3;0;0
SID-03115;21.11.2023;CUST-1900;(not set);google;cpc;5;1;0
SID-03116;22.12.2024;CUST-2061;(not set);(direct);none;3;1;0
SID-03117;01.04.2024;CUST-2015;CMP-14;newsletter;email;1;0;0
SID-03118;20.10.2023;CUST-1159;CMP-03;instagram;social;3;1;0
SID-03119;01.08.2024;CUST-1003;(not set);bing;cpc;3;0;0
SID-03120;29.03.2023;CUST-1522;(not set);instagram;social;5;1;0
SID-03121;02.12.2023;CUST-1425;(not set);google;cpc;1;0;0
SID-03122;23.08.2025;CUST-1143;(not set);bing;cpc;1;1;0
SID-03123;27.12.2023;CUST-1442;CMP-08;facebook;social;7;0;0
SID-03124;08.07.2025;CUST-2219;(not set);instagram;social;7;0;0
SID-03125;31.08.2023;CUST-1886;CMP-11;newsletter;email;3;1;0
SID-03126;16.05.2024;CUST-1508;(not set);instagram;social;4;1;0
SID-03127;02.09.2023;CUST-1516;(not set);google;cpc;9;1;0
SID-03128;20.01.2025;CUST-2265;CMP-06;bing;cpc;3;1;0
SID-03129;09.03.2023;CUST-1329;(not set);bing;cpc;9;1;0
SID-03130;19.06.2023;CUST-1257;(not set);bing;cpc;5;0;0
SID-03131;12.04.2023;CUST-1855;(not set);bing;cpc;3;1;0
SID-03132;04.06.2023;CUST-1868;(not set);google;cpc;1;1;1
SID-03133;27.01.2024;CUST-1840;(not set);youtube;video;3;1;0
SID-03134;02.10.2023;CUST-1778;(not set);google;cpc;1;1;1
SID-03135;19.08.2025;CUST-1893;(not set);newsletter;email;3;1;0
SID-03136;26.11.2024;CUST-1210;CMP-08;facebook;social;3;1;1
SID-03137;28.03.2023;CUST-2401;(not set);facebook;social;5;1;0
SID-03138;31.07.2023;CUST-2034;(not set);youtube;video;3;0;0
SID-03139;16.03.2024;CUST-2320;(not set);google;cpc;7;1;0
SID-03140;13.11.2023;CUST-1741;(not set);newsletter;email;3;0;0
SID-03141;15.01.2025;CUST-1337;CMP-01;facebook;social;4;0;0
SID-03142;02.10.2023;CUST-1760;(not set);(direct);none;3;1;1
SID-03143;25.08.2023;CUST-2294;(not set);google;cpc;7;1;0
SID-03144;23.03.2025;CUST-2414;CMP-01;bing;cpc;4;0;0
SID-03145;21.08.2024;CUST-1656;(not set);(direct);none;2;1;0
SID-03146;13.05.2023;CUST-1805;CMP-11;youtube;video;5;0;0
SID-03147;19.04.2024;CUST-1658;(not set);(direct);none;2;1;0
SID-03148;07.08.2025;CUST-2269;CMP-07;facebook;social;3;0;0
SID-03149;26.10.2023;CUST-1252;(not set);(direct);none;1;1;0
SID-03150;16.10.2023;CUST-1132;CMP-08;instagram;social;4;1;0
SID-03151;13.02.2025;CUST-2290;(not set);bing;cpc;3;0;0
SID-03152;06.06.2023;CUST-1875;(not set);instagram;social;4;1;1
SID-03153;27.04.2025;CUST-2393;(not set);bing;cpc;3;0;0
SID-03154;06.03.2024;CUST-2284;(not set);google;cpc;2;1;0
SID-03155;22.07.2025;CUST-1645;(not set);google;cpc;2;1;0
SID-03156;09.06.2024;CUST-1947;(not set);(direct);none;2;0;0
SID-03157;17.03.2025;CUST-2185;(not set);google;cpc;3;1;0
SID-03158;29.09.2025;CUST-2089;CMP-02;facebook;social;9;1;0
SID-03159;03.12.2023;CUST-2203;(not set);facebook;social;9;1;0
SID-03160;16.08.2024;CUST-1080;CMP-12;newsletter;email;5;0;0
SID-03161;27.11.2023;CUST-1690;(not set);google;cpc;1;0;0
SID-03162;03.06.2025;CUST-1455;(not set);(direct);none;3;1;1
SID-03163;04.02.2024;CUST-2487;CMP-09;google;cpc;3;1;1
SID-03164;14.07.2024;CUST-2136;(not set);facebook;social;5;1;0
SID-03165;07.10.2023;CUST-2084;(not set);google;cpc;3;1;0
SID-03166;22.08.2023;CUST-1472;CMP-14;bing;cpc;3;1;0
SID-03167;24.02.2024;CUST-1350;(not set);youtube;video;2;1;1
SID-03168;25.06.2025;CUST-2170;(not set);google;cpc;2;1;0
SID-03169;09.08.2024;CUST-2405;CMP-07;youtube;video;3;1;1
SID-03170;07.01.2025;CUST-1869;(not set);instagram;social;3;0;0
SID-03171;01.09.2024;CUST-1023;CMP-11;google;cpc;2;1;0
SID-03172;14.03.2023;CUST-2057;(not set);youtube;video;3;0;0
SID-03173;12.03.2025;CUST-1585;CMP-06;youtube;video;4;1;0
SID-03174;25.06.2025;CUST-1538;(not set);facebook;social;3;1;0
SID-03175;09.04.2025;CUST-1809;(not set);bing;cpc;3;1;0
SID-03176;16.08.2023;CUST-2454;(not set);youtube;video;3;0;0
SID-03177;30.04.2024;CUST-2186;(not set);bing;cpc;3;0;0
SID-03178;17.11.2024;CUST-1499;CMP-05;newsletter;email;4;0;0
SID-03179;04.11.2023;CUST-1710;(not set);facebook;social;4;1;0
SID-03180;31.10.2024;CUST-1934;(not set);(direct);none;1;1;0
SID-03181;05.12.2024;CUST-1686;CMP-12;google;cpc;3;1;0
SID-03182;09.12.2024;CUST-1742;(not set);youtube;video;9;0;0
SID-03183;27.02.2023;CUST-2153;(not set);google;cpc;3;1;1
SID-03184;15.09.2025;CUST-1632;(not set);youtube;video;7;0;0
